app_id,app_name,review_text,review_score,polarity,textblob_sentiment
335300,DARK SOULS™ II: Scholar of the First Sin,"This is simply the best game I've ever played. It's challenging but never unfair. Everytime you die its due to your own ignorance and flaws, not some ridiculous computer. I can't wait for the third game.",1,0.10916666666666668,Positive
33680,Eversion,Eversion is difficult to review without giving much away. Let's just say that it is a very colorful game that has some tricks thrown in to keep you guessing. A short but fun game to play!,1,-0.07285714285714286,Neutral
33930,Arma 2: Operation Arrowhead,Jumped into a random server and spawned a bike. Spent 1 hour to figure out how to get into it and failed. Russian dude came up to me and we became friends. Got kidnapped by 2 Insurgents and I died. We eventually escaped. 10/10 would get kidnapped by Insurgents again.,1,-0.275,Negative
34010,Alpha Protocol,"Third-Person shooter/Stealth game with heavy RPG elements. The game has a strong narrative focus and enjoyable stealth and gunplay. The complex dialogue trees and smoothly integrated sidequests are the main replay value, as the rookie and veteran builds have their own dialogue options. Character advancement is fluid, and the high-level skills become overkill in many cases (eg: Chain Shot + Brilliance), while others become virtually essential (eg: Stealth and Infiltrator paths). Perks are interesting and well-implemented, and feel rewarding for trying different approaches to missions.  The game is not without flaws, though. Movement and platforming feels restrictive, specially when compared to pure action 3d platformers. Cover also feels rigid, as some walls and objects don't allow you to hide behind or require you to approach at the right angle or distance to activate the option. Gunsights are not pinpoint acccurate, which leads to a certain frustration during fights, as bullets go stray all the time. Stealth is consistent enough, but tends to shift infrequently, making enemies spot you while on their blind sides some times and not reacting to you in front of them at others. The assault riffle only shoots 3-round bursts. It would've been awesome if you could use one-shot and auto-fire modes. But these flaws are not that significative, since the game is not meant to be an action shooter, full-on stealth or 3d platformer, but a narrative RPG where you can take multiple approaches to challenges.  Gameworld design is more linear than comparable games like Deus Ex: Human Revolution, but is still open enough to allow multiple approaches to the same objectives most of the time. Dialogues are smooth and flow seamlessly, with nice voice acting. The in-mission chat with the controller adds to the experience, and the limited time to choose replies during conversation adds a degree of challenge to 'cutscenes'. Intrigue storyline is interesting and engaging, and changes according to what you did (or didn't) during previous missions, where you've been and who you've met before. Graphics feel a little dated for 2015, but that's a natural byproduct of technological advancement.",1,0.12074652777777778,Positive
34030,Total War: NAPOLEON - Definitive Edition,Awsome RTS game,1,-0.4,Negative
34030,Total War: NAPOLEON - Definitive Edition,"-Starts as Prussia -Builds epic army -France declears war for no reason -F*** the french at rek them -Take Netherlands Alsace Lorrine and other cities -5 turns later France declars war again, I F*** them again -Take more cities -Repeat until France is destroyed -Russia declears war on me -Take all of europe because my army is badass 10/10 would ♥♥♥♥ france again  No really but this game is very fun, escpecially if you have darthmod. The battles are super epic and the graphics are pretty good.",1,0.14569444444444443,Positive
346900,AdVenture Capitalist,Most addicting and simple game!!!! This game looks very boring and monotonous at the beginning. To be honest: IT IS!!!! But it is addicting as **** and you cant stop playing it to get more  and more money until you dont even know how much you have because you never heard of that number. 10/10 !!!,1,0.05711805555555557,Neutral
346900,AdVenture Capitalist,I wish I could stop playing.... I really do.....  Don't let yourself get sucked into this game!!,-1,-0.2125,Negative
346900,AdVenture Capitalist,5/10,1,0.0,Neutral
3480,Peggle Deluxe,"Peggle is one of the greatest casual games ever made. It's very relaxing, and outside of a maximum resolution of 800x600, is very polished. Try 'Peggle Extreme' for free if you're on the fence.",1,0.16785714285714284,Positive
348510,Autobahn Police Simulator,"A police simulator has been long over due -- and this game does a good job of filling that niche in the flurry of simulator titles out there!  There is a wide variety of things to do, the amout of tasks and attention to detail is staggering. The game features a very friendly tutorial that helps ease you into the gameplay and get you ready to take on the campaign. Or you can just jump into 'free roam' and do whatever you like, right from the start!  The gameplay mechanics are friendly and easy to master. Recommended!",1,0.18010912698412698,Positive
35130,Lara Croft and the Guardian of Light,It was okay.,-1,0.5,Positive
35140,Batman: Arkham Asylum GOTY Edition,I really recommend this game for any superhero fan because this game defines what a super hero game should look like,1,-0.13333333333333336,Negative
35140,Batman: Arkham Asylum GOTY Edition,Its the second most fun you could have dressed as robin.,1,0.26666666666666666,Positive
351790,Invisible Apartment,"I thought the art was really great. The fact that it's not the same static image the whole game and CG's out of the wazoo made me feel spoiled playing it.  I have an issue with how short the story is, and how there isn't much to it really when looking at the story and such objectively afterwards. But maybe the prequel and sequel are more lengthier and improve my lookout on the game, who knows.   The GUI is pretty bad. Didn't seem like there was much effort on making the text and menus look nice, and the way you go around saving and the startup just feel really lazy. Transitons in game are instantanous and was unsettling. A simple transition does wonders for immersion, and me myself im a noob at VN's but a simple screen swipe or screen fade is really simple. I remember a few scene transitions I was just 'what?' at it with how it just jumped from one to the next or to a black screen. That and maybe they could have used some more insight into the scenes transitoning, like the scene where Bunny was rescued from the cell and how it had no dialog and just jumped to her sleeping on a couch. Maybe make that scene longer with a perspective from the guy saving her.  The game in general, other than the art felt really unfinished, unpolished, and rushed. But all in all, it's free, and it was a nice game to spend a half an hour or so on and didn't cost me any money *cough*pyriteheart*cough*, so I'd reccomend it.",1,0.027020202020202028,Neutral
355860,Albino Lullaby: Episode 1,"Albino Lullaby is a horror game that does not rely on jump scares, but instead the thought of being 'chased' by creepy fleshlike Easter Island heads.  Good game.",1,-0.15000000000000002,Negative
359550,Tom Clancy's Rainbow Six Siege,"UPDATED REVIEW (Andjusted Review for BLACK ICE UPDATE!)  I've put many more hours and was finally able to play ranked matches since my last uninformed review. So here's my stance on the game right now: ♥♥♥♥ing Fantastic, for the most part anyway.  This game has everything it needs to grow a reliable and consistent playerbase. Rainbow Six Siege's asymmetric style of gameplay is unique, and it seems very fresh. This arena shooter pits two teams of 5 operators against each other in intense extremely close quarters combat. The environment could be either your biggest ally or your worst enemy, depending on which team you're on or how your team's been handling a situation. While I think this game is great I cannot argue that it has some issues. Here are simple pros and cons to wet your appetite for destruction.  PROS:  - Fantastic destruction based gameplay forces you to think and adapt to any situation.  - Has serious competitive potential. Ranked mode is good, but obviously the people playing for keeps aren't so nice. Ever.  - SO MANY OPERATORS!  CONS:  - Microphone communication is a must. Text chat is limited to less than 6 words, making communication difficult for those who are either afraid to talk to people, or don't have a microphone. Sometimes, people don't even talk. At all. This makes the game unwinnable a lot. (EDIT: UBISOFT HAS EXPANDED THE AMOUNT OF LETTERS IN TEXT CHAT SIGNIFICANTLY, DISREGARD)  - The community is very hit or miss at best. One can play 10-12 games and only 2 out of those 10-12 would be good, fair, non ♥♥♥♥♥y teammates who take responsibility for their shortcomings instead of blaming the rest of the team. Blaming the rest of the team is only okay if the rest of the team is actually to blame, which is often not the case.  - Matchmaking seems to enjoy hooking people up globally. Which means that damn language barrier strikes again.  - Terrorist hunt. My darling Terrorist hunt what have they done to you... Classic Terrorist Hunt mode is a rarity at best when Ubisoft decided it would be a good idea to just shoehorn in other game modes. And they're terrible.  Overall, Rainbow Six Siege is a great team based game if you have a mic, patience, and good sportsmanship. So grab a corner, make yourself comfortable, and pray to god the enemy team doesn't have Thermite.  7/10  P.S.: The reviews angelizing the community are incredibly situational and subjective. Those reviewers got lucky and got matched up with great players. I never do. Don't buy the game based on the community because you will be thoroughly disappointed.  BLACK ICE UPDATE: Oh Ubisoft. You make me so happy but also so, so mad. Black Ice is the first official content update of R6 Siege and it looks promising. It adds a new map and two new operators. It was released on Feb 2nd, but I can't access the content until the 8th... what the hell Ubisoft. They are pushing this season pass HARD.  I considered lowering the score and giving the game a thumbs down but hell. Every AAA company pushes their season passes so who cares. I can wait a tad longer. I am glad that I get access to the balance update at least. And boy what a hefty balance update it is. Also I found it hilarious to see that Ubisoft still has a sense of humor.   Thatcher finally got his shotgun. Thanks, Ubi.",1,0.12224836491070261,Positive
359550,Tom Clancy's Rainbow Six Siege,-10/10 Epic game with nice new style of gameplay and with many fun thing to do JUST BUY IT PPL..,1,0.20606060606060606,Positive
360450,Kiai Resonance,A fun fighting game that has a great look to it as well.,1,0.2333333333333333,Positive
367500,Dragon's Dogma: Dark Arisen,"Why haven't you brought the game yet? Don't read this, just buy the game.",1,-0.4,Negative
374320,DARK SOULS™ III,"One of the only Dark Souls games I've played repeatedly because I enjoy it so much. Playing this game blind is ideal, once you get your first playthrough in, the game will be so much simpler the second time through. But the first time.. omg the tenseness of some boss fights, not knowing what is coming next? Amazing.",1,0.09642857142857143,Neutral
374320,DARK SOULS™ III,Stressful when you are stuck but its the best feeling ever :),1,0.75,Positive
375400,,"Edit: Following this paragraph are reasons I gave negative review. There reasons that can be game killing for some etc and why I wouldn't recommend at first. But the devs responded practically instantly and have been working hard on the game to fix, now coming out with a total remake. Because of that and the fact its a cool story and I like all the concepts of it, I'll recommend it. These guys are one of the best devs out there  But to me, its also a little slow. You're just walking around a map that isn't too big with the same story, little strategy other then clicking a few things, I'm playing on hardest difficulty and its just bleh.  I like the survival idea of any game and this meets that a little bit. It just lacks something I can't quite explain. It's still good all in all, just even when I go into fights with bandits it gives you option to leave or fight. I almost just want to leave every fight now cuz you give into fight and the only thing you gain is a point or two of xp. What about the 5 guys I just killed? Their guns they fired at me aren't worth it looting? They just go poof?  That's what I mean though. Some things don't make sense, and they should have added a little more work into that part. I feel like if i climb something with no tools used, I get the same result as using my only torch or my only rope etc. Doesn't really feel like too much survival to me other then make sure I don't run out of food or feul which is easy to acquire every where I go. And the inventory is a little bugged to, I can't move stuff around to organize it (OCD) and certain spaces fill up and I can't place an item there even though its empty.  Just ran into an almost gamebreaking bug. While going across map to quest I stopped an interesting location. Without any intro or even a locked door or something to prevent player from entering until farther in main story, I ended up talking to 4 people in a place as if we all knew each other without any introduction, and upon that learned about the story itself and all this outcome and passed like half of all the trouble of what I was already doing.  WHY NOT just keep players from going there or not allowing that to open up and let you inside the place if I'm not supposed to go there till end of story? And then upon that I tried to just go along with it but the actual story won't go on unless I go back to what I was doing which was just dumb wild goose chase for mercanaries when I already found their employer and everything. So dumb..   Just.. seems slow and off in some way. Hopefully that changes and I can change my review. But at first I was giving it a recommendation but these bugs are seriously game breaking now...",1,-0.007236227824463123,Neutral
376680,Splendor,"I never played the board game but I have been a bit curious about it for some time. I'm really glad that I picked up the computer version. The game seems to be one of those elegant games that are easy to learn, but tough to master.  The idea is that you collect gems that you can use to purchase cards. Cards give you bonuses towards purchasing other cards, but also can give you victory points. To be fair to the person who goes last, the game ends at the end of the round whenever a person accumulates 15 victory points.  You also can earn 3 victory points by gaining a noble -- whenever your total bonus matches the numbers on a displayed noble, you earn that noble (assuming no one else has beaten you to him). Earning a noble also gives you a gold gem, which is like a wild card.  The game is certainly casual and light, as strategy games go. But it's fun. If you want a strategy game that you can spend 15 minutes or so playing, to kill some time now and again, but will still satisfy your brain, then I highly recommend it.",1,0.09081018518518519,Neutral
379720,DOOM,RIP AND TEAR,1,0.0,Neutral
379720,DOOM,"Campaign is amazing, except for that ending. I won't spoil story elements but expect a DLC pack to give you the actual ending...  I found the multiplayer to be pretty generic and disappointing. There were some nice game modes but for me any positives end there. The load out system was not as great as I had expected. I expected weapon mods to be interchangable even in multiplayer to give you a better customization experience to fit your way to play. Nope just color palletes and some patterns. It was kind of a let down since the weapon mods would have balanced out the game having less weapons than other multiplayer shooters.  So if you are a person who just wants the campaign I suggest waiting on a price drop.  Despite my negative comments I would still recommend this game. ID delivered on all promises about the campaign.",1,0.060138888888888874,Neutral
380150,STASIS,"Ever play a game that spit in your face at the very end, and you loved every moment of it? I didn't know what to expect when I started playing Stasis when I couldn't get to sleep one night. I played through most of it with one break in the middle and I have to say it left me wondering what was going to happen next. The data logs that tell the backstory are enjoyable to browse through but a few of the puzzles are a bit random to solve. (Here's to you item that I couldn't find for ten minutes!)   If you're just wanting a fun game to spend a day playing that will leave you with an impact reminiscent of Dead Space grab this game.",1,0.006249999999999999,Neutral
3830,Psychonauts,"An absolutely fun and hilarious platformer. Even though this game game out years ago, it's still funny and fun as hell to play.",1,0.09166666666666667,Neutral
383870,Firewatch,"Short, but worth every cent. The game has a great atmosphere and shines bright at the well written character design. I am astonished!",1,0.31500000000000006,Positive
383870,Firewatch,"As mentioned in the other reviews, for such a price it's too short. The concept itself is quite interesting but I went through it in not even six hours. The story itself is catching but when the secret is disclosed I was quite disappointed.",-1,-0.025000000000000005,Neutral
383870,Firewatch,"Firewatch is a fun story adventure game, with beautiful sceneries and mysteries along the way. I recommend this game if you love the outdoors, and like having that eerie feeling. 08/10",1,0.05833333333333333,Neutral
39140,FINAL FANTASY VII,the best r.p.g. game ever made,1,0.3,Positive
391540,Undertale,"Can you, a small child who has just fallen down into a large cavern, survive in a world full of monsters whom want your soul? An interesting question, that's for sure. Do you have the determination to make it through? Undertale is quite the experience. While the primary arc of the game is quite serious, it does a great job of weaving decent amounts of humor to help those rough times melt away... if not slightly.  In playing it, I felt like I was playing a game in the vein of EarthBound, one of my favorite games of all time.  The Good : The Music, the plot twists, the various smashing of walls, the unique battle system, and the fictional world. The Bad : I'm not sure how well younger players would be able to appreciate this game. It can get quite serious, and in order to truely be a hero, you're going to be playing the game on a budget, and constantly solving puzzles. I also kinda wish the ending went a little differently, and I truely mean a little differently. In any case, not a showstopper.  The Ugly : That stupid troll. (You'll know what I mean once you start playing.)  Overall : I think this is a game any EarthBound fan would enjoy. I also think the game could be liked by many others.  There's lots of care baked into the pie that is this game. The dev team should feel proud.  Great work guys!",1,0.02926807760141094,Neutral
394510,HELLDIVERS™,"This game is a lot of fun with friends. Great with controllers, and having online multiplayer makes it perfect. Nominating this game for a steam award",1,0.25999999999999995,Positive
39690,ArcaniA,"Not at all a legitimate part of the 'Gothic' series. Terrible story, awful narrative and devoid of any profound similarity or entertainment value had with the games developed by Piranha Bytes.   Takes all the charm and rewarding qualities that made 'Gothic' unique and turns it into a casual hack-and-slash.  The best example of how they screwed this game up is... In the other games you get skill points which you use with skill trainers to teach you how to be and do what you want. With magic, especially, it's difficult to acquire because you have to get accepted into the mage's guild/monastery before you learn how to use magic. So you're taught to save your skill points until you can become a mage, if that's the way you want to go. Making becoming a mage an actual ACHIEVEMENT and something difficult to pull off. But it's the most powerful class in the game(s) because the fireball ends up being able to one-hit-kill. It's an incredibly rewarding feeling.  In this game? At level 4 you can use magic. No skill trainers. Just a character screen and you click the little plus sign.  And magic is completely meaningless.  Without putting any points into any skills, you can be waving a massive sword around wiping out mobs like there's no tomorrow. Again, you originally needed to train to be able to use large weapons. Again, it was an achievement to get that.  It goes to show how some publishers (and new developers working with an old IP) don't comprehend what gave these games their dedicated fan-base",-1,0.06004633387445889,Neutral
397430,Zoombinis,"What to say about this game?   I used to play this a lot when I was young, and this remake helped me remember the good times I had playing it. There are 12 puzzle levels revolving around discovering patterns and logic, where you must take the Zoombinis through their path. You can also change the difficulty of the puzzles, if you find it too easy or too hard.  It's a nice casual game, nothing special, but still fun to play for kids and people of all ages.",1,0.08988095238095237,Neutral
397950,Clustertruck,ClusterTruck is a awsome game were you jump from truck to truck till you get t the finish line.,1,-0.4,Negative
4000,Garry's Mod,"played it a bit, kinda fun i guess :P",1,0.525,Positive
40800,Super Meat Boy,Better then ark,1,0.5,Positive
40800,Super Meat Boy,"This excellent platformer will start to frustrate you with its high difficulty quite early on. Don't let that put you off though as a lot of practice on each level should do the trick, and you will end up repeating the levels until you finally succeed. The learning curve is thankfully almost perfect as each level is slightly more challenging than the previous level. Beware though that the levels in the latter stages of the game are extremely difficult and your level death count will probably be in the hundreds before you complete them.  There is a ton of content in the game, with a vast amount of built-in and user created levels, and many levels and characters that are unlockable and hidden away. The characters control very differently to each other as well. Finally, as well as attempting to complete all of the levels, you might spend as much time trying to beat your and others best times on the leaderboards.",1,0.15462121212121216,Positive
40800,Super Meat Boy,The most fun way to get carpal tunnel syndrome I've seen in a while.,1,0.4,Positive
408740,Pro Gamer Manager,I love the concept but everything is like rolling dice. No strategy and gets very bland. BUT it was a good time waster and I give props to the devs. The game isn't well executed but I support the idea. Wait till more stuff added or a lot cheaper,1,0.21666666666666665,Positive
41000,Serious Sam HD: The First Encounter,"Serious Sam, huh? More like Serious ♥♥♥♥. That's all this game is. One big ♥♥♥♥. A steamy pile of doo doo.  Serious Sam at its core is a mindless run and gun with no heart or soul. The main character tries so hard to be Duke Nukem for no apparent raisen. Sam himself is an idiot amongst idiots. Every enemy you fight is just a faceless thing throwing itself at you in waves. The developers must have been really confused with character design for the enemies. They just toss in whatever random crap they can think of. From what little story there is, most of the enemies don't really fit the genre of the type of enemy you're supposed to be up against. Which is aliens, I guess... but most of the time you fight weirdo ♥♥♥♥ like feral screaming idiots without heads trying to suicide bomb you. There's a scorpion man with a machine gun attached to his arm... some sort of flying harpy... a skeletal demon thing.. the stupid bull creature from Star Wars Episode II... Oh, and the final boss is Satan.   Anyway, the story makes little to no sense at the best of times. The egypt setting is kind of cool, but little is known as to why it takes place in egypt... I know it's an older game and I shouldn't be so hard on it. But ♥♥♥♥ this game, I've played games way older then this and most of them haven't been nearly as ♥♥♥♥♥♥♥♥ as this thing.  I'll give the HD version of this credit for actually looking decent with a nifty engine. But what good is any of that junk when the game itself is poo poo labanza?   Final Verdict (1.1 out of 5) - and that's me being generous.",-1,-0.07885416666666666,Neutral
