app_id,app_name,review_text,review_score,polarity,textblob_sentiment
302380,Floating Point,THIS IS A VERY ADDITICING FREE GAME! i have just downloaded it and have only stopped to write this.,1,0.025000000000000022,Neutral
304430,INSIDE,"amazing 3d game with a 2d mechanic, the story depender on how the gamer interprets it. i recommend getting this game.",1,-0.06666666666666665,Neutral
311210,Call of Duty: Black Ops III,"this is not cod..,. duno why activision dis the cod name with this game, still its ok but is just not call of duty. sure as hell not black ops sad and disrespectful to give it the call of duty name.",-1,0.03666666666666667,Neutral
311210,Call of Duty: Black Ops III,Love this game,1,0.04999999999999999,Neutral
311210,Call of Duty: Black Ops III,Dont Get This Game!  This game is to adicting but it requares a good PC,1,-0.0666666666666667,Neutral
311210,Call of Duty: Black Ops III,Pros -Zombies -You blow up the moon after blowing up the Earth on Earth -Aliens invade through different dimensions  Cons -No DLC 3 trailer -Hard to learn Japanese -SoE EE with randoms -No Mr6 camo :/ -Every other game mode  IMDB 10/10,1,-0.1777777777777778,Negative
311340,METAL GEAR SOLID V: GROUND ZEROES,"First of all, this game is short. Think of Republic Commando, but only one mission. And the mission is, like, a third as long as an RC mission. But is it worth the money on grounds of being an MGS game? Hell yeah.",1,-0.037500000000000006,Neutral
312990,The Expendabros,"This game is absolute, raw fun. I enjoyed every second of it, and loved how this game fails to take itself seriously, a quality more games need. 9/10 I recommend this to anyone and everyone who loves old-school platformers such as Contra, as well as those who don't. The only problem I have with it is noonewill be able to enjoy it after December, unless you already got it.",1,0.0823931623931624,Neutral
317470,Cubic Castles,Cubic Castles Review,1,0.0,Neutral
318020,Act of Aggression,"I really want to vote this game up, but the game is just way too unfinished. To start the game is unbalanced like hell (example)  -They updated the game to 'balance' it more by making to best faction better, and the worst faction even worse.  The game has very few maps, and there are only 2 that are actually decent. The campaign is so terrible that you just shouldnt even try to play that part. The voice acting is worse than an indie chick flick Multiplayer has the wort community ever. -The first 5 minutes of the game your being invaded and get destroyed. Dont even get me started on its downright terrible economy system  So now that i ripped on this game lets say some good parts of it.  This game is only fun when you play skirmishes, and those get boring real fast.  I know very sad i can only say one line for pros.",-1,-0.16644444444444445,Negative
319510,Five Nights at Freddy's,"This game is probably one of the best psychological, horror games that has came out recently!",1,0.15,Positive
320140,Absolute Drift,"Great game, physics is super smooth and awesome! Just a bit short , could use some more levels // multiplayer.",1,0.3761904761904762,Positive
322170,Geometry Dash,This game is AWESOME! VERY FUN AND ADDICTING!,1,0.3625,Positive
322170,Geometry Dash,This game is fun and a can sometimes be a challenge. This game is awesome.,1,0.125,Positive
32440,LEGO® Star Wars™: The Complete Saga,In this game: Stormtroopers actually hit things You can kill Jar Jar You can play as Indiana Jones  You can run people over in a landspeeder There's a secret hot tub in the Death Star  11/10,1,-0.1375,Negative
332800,Five Nights at Freddy's 2,Family friendly fun times! THUMBS UP!,1,0.421875,Positive
332800,Five Nights at Freddy's 2,Yes&lt; I liked it and would recommend it to a friend.,1,0.6,Positive
334470,Adventures of Robinson Crusoe,Short version: 54%,-1,0.0,Neutral
339610,FreeStyle 2: Street Basketball,"Gameplay is really fun and competitive, especially when the team is working together even though it's a 'PUG'. only downside is asia server is currently unstable and lag alot, which makes alot of asia player to play in North America server instead. Though it doesn't affect too much but if you're using a Center or PF position the ping matters. =.= Overall a good game and being able to swag out your character makes it even better. I made a big black guy, gave him Blonde hair and slapped on a pair of fancy glasses and then named him FatJ. ♥♥♥♥♥ He's Fabulous, Don't judge.",1,0.12888888888888891,Positive
345820,Shantae and the Pirate's Curse,"Haters on Shantae? We need to MELT! THEM! DOWN!  Someone will probably recommend this game to you, on you might find it yourself. Although you may think, 'Pssshhhhhhh. People just play this game for the breasts,' that's kind of true, but not for everyone.  Pros: One of the best soundtracks I've ever heard (the only other game that has a better soundtrack is Undertale), simple controls, funny dialouge and banter, engaging bosses and fights, and just a great overall atmosphere. Cons: Lots of typos in the text of menus and such, save stations rather than saving in the menu (this isn't generally bad, but it can be bothersome when you need to save right away), and the characters are rather over exaggerated in their bust and outfit choice.  Overall, this is a pretty great game and surely in my Top 10 favorites. 9/10",1,0.1090112433862434,Positive
346900,AdVenture Capitalist,Cool game. would rate 8/8 m8,1,-0.025000000000000022,Neutral
35140,Batman: Arkham Asylum GOTY Edition,"Excellent, even if you don't like superhero games, or know any of the history, the plot twists and engaging characters will suck you in until the very end.",1,0.5333333333333333,Positive
351640,Eternal Senia,YES YES YES   The music is wonderfull The story is intersting Yeah farming is a little bit awkward  Great experience for free !,1,0.12812500000000002,Positive
353560,Plug & Play,Whats not to say about this 'game'. . . .it is more of a video while moving your cursor around. When the author created this 'game' he may of been drunk. When i play this game i feel weird its just such an awkward experience. i did not enjoy this game. . . have a wonderful day. Goodbye.,-1,-0.17272727272727276,Negative
354240,"Please, Don’t Touch Anything",The trailer says it all.  I'm boring and I know it .,-1,-1.0,Negative
359320,Elite Dangerous,"I've played many a piloting simulation since the late 90's. I've flown the Sci-Fi and Real Life versions. From Microsoft's Flight Simulator to X-Wing, Tie Fighter and even X-Wing vs Tie Fighter, I've flown every Wingman game out there, Privateer, etc etc etc.   You needed to know that to understand my review a bit better. You'll see the low amount of hours played and tell yourself, usually rightously so, that this dude doesn't know what he's talking about. He hasn't played it enough. Normally, you're right on the spot, but this time, not so much. If not for my extensive past and decades of flight sticks behind me, this wouldn't be as accurate.   Disclaimer given, this game blows in some areas and innovates in other places. Unfortunately, there isn't enough innovation to outweigh what's completely craptastic. I'll start with what's to love before I start about what's to dislike.  Good Stuff: 1. Realistic landing and launching skills can be developed and honed. Training missions help with that long before you go into game if you need it. Also, if that is something you wish to avoid, you can use in game credits, cheap too, to get a docking computer to do the work for you. Kudos there.   2. Gravitational mass affecting speeds and the ability to 'jump' into hyperspace or supercruise. Well done.   3. Cockpit instruments aren't eye candy and actually reflect everything that is happening. Superbly done.   4. You have to earn your advancements. Everything isn't handed to you right away. No instant gratification. That's the best part.  Bad Stuff:  1. Evil MOB Ship spawns can severely outclass your starting ship in the starting area. You can get shot out of the sky in 3 seconds flat because you checked out a 'weak' signal source that's only 200Ls from your starting base. In most games, you start out in a beginning sector, you come up against mobs that are maybe one or two steps above you. Not here. My Sidewinder, the starter ship, won't survive an attack from a Viper, which is an upper tier vessel. Out of the three Sidewinder mobs I've faced, the other 15 Viper/Eagle based ships were a pain in the butt. There is no underdog here. Go into any other game and be mde to face a level 20 versus your level 1 most the time, you're not going to enjoy the game. And no, I was not being camped or griefed by other higher level players. These were mobs, game generated. I do know how to tell the difference.   2. Board Missions are an insult to the intelligence. If you take the kill assignment, you have to hunt the named ship in a huge sector by stopping at the signal sources, and I was given 5 hours to loacte my target. Never found him. I checked every Unidentified Signal I could find in system provided, and I was onel-shot-killed a handful of times by various NPC pirates in ships I would haven't had any hope of winning against. One of those kill shots came from a torpedo... I was two hours into my next assassination job before abadoning it. I have patience. I like earning things the hard way. There is hard, and there is ridiculous. This is more on the ridiculous side.   3. Other starter board missions, like deliveries and the such, are such a low payout, they aren't worth your time. I earned more in killing the three 'wanted' mob ships in bounties paid out in those few hours than half a day in deliveries. Getting blown up and all by the other dozen plus higher tier ships on top of it...  4. Flight stick set up. The axis assignments are completely loopy. I had to manually set every dead-zone and even teach the system to recognize the throttle slide. My Sidwinder 3D Pro has always been easily configured for every game, but not this one. I can't even assign any of my other firing buttons beyond one and two in the fire-groups. Even the unfinished game Star Citizen used my stick far better than this. I would love to assign buttons 7, 8 and 9 for Chaff, Warrant Scan and Mining Laser use, but nope, not possible. I have to make three or four different firing groups and stick with only buttons 1 and 2 and cycle between them all on the fly... yuck.   5. AFK players sitting on the launch pads, forcing me to restart the game in 'solo' mode so I can dock and refuel. That alone should explain why this isn't an ideal system...  6. 'Roid Rage. The mining system in Elite Dangerous is akin to pulling your teeth out with red-hot pliers. There is no low-end dedicated mining ship you can earn. Either mine in your Sidewinder, or set up an Eagle when you can earn one up, but you will never truly appreciate true 'roid rage until your 'Limpets' actually use up the very same cargo space your refined materiels drop into, which you have to rebuy limpets... becuase if you skip using them, you get to cut and chase down the rocks into a cargo scoop with the aid of a targeting camera... which is an insult to Sci-Fi everywhere. I watched many a mining video and even read a few mining guides for this game. Nude sunbathing on a beach of broken glass is more productive and less painful.   7. Scanning Systems and selling data is a serious waste of time. The big problem, you have to sell it more than 20 light years from where to scanned it. Fly for hours. Discover with your discovery scanner. Find more than what you expected by activating it manually. Get paid literally nothing for hours of flight time. My highest sale of undiscovered data was 1,200 credits, for a system where I discovered 15 new Astrological Locations... bleck.  Did I mention the bad items outnumbered the good? I'm stopping here. If you play this and get used to the painful parts, you'll find the good parts some measure of fun. Can I recommend this piloting game? Sorry, no. I wish I never wasted the money on it.",-1,0.02744076910743578,Neutral
360450,Kiai Resonance,"Well, in under an hour i've solved every challenge except for this echo riddle, and there is noone online to fight. the graphics are mediocre, and its pretty shallow gameplay. A waste of 5 dollars if you ask me.  1 year later, its dead. no updates. definitely not worth 5 bucks.",-1,-0.16190476190476186,Negative
361630,404Sight,It is a nice game when you have a fast p.c like mine!,1,0.15,Positive
365590,Tom Clancy's The Division,"In The Division excellent peace and correctly configured mechanics shootout interesting and suggest that you at least a little work in a team. Another thing is that the structure of the open world is not very sensible - about the typical tasks and some prinudilovku with side orders you forget to endgeyme and maximum than in the game you can do, except high-level jobs and the PvP, - walk through incredibly beautiful New York and turn his head.  It is important to remember that for the dazzling lights of New York City is still hiding a game about numbers and grind - if you are satisfied with adventure like Diablo or by Destiny, then all is well. Otherwise you will not be too comfortable in infected Manhattan.",1,0.19491003787878786,Positive
365590,Tom Clancy's The Division,"got this game in the winter sale and i am loving it so far, it seems like a lot of the bugs have been adressed that were present at launch.",1,0.07499999999999998,Neutral
367120,Seduce Me the Otome,"If you like visual novels, otomes (dating sims), and mythological creatures, this game is the bomb-diggedy.  You have 6 male romance paths, 3 female paths, and several forever-alone paths to take as the main character.  The art is adorable (not too graphic in violence or nudity) The voice acting is so good, like, so good It has a nice (relatively) easy to follow plot line that's interesting, and it's a pretty long game  They have another game coming out soon(ish) and it's supposed to be a lot longer than this one, so give this a shot if you're unsure (Just do it, it's free)",1,0.15789473684210528,Positive
368450,Rememoried,FANTASTIC i can feel god forgive my sin while playing it.,1,0.4,Positive
369200,,"A lil unbalanced but hey...its still in beta, cant realy get mad but its still addicting and fun as hell!!!!!",1,0.145263671875,Positive
373240,Black Sails,"Not the best Point-and-Click game that I have played, but it does have its merits and I would say if its on special, you can try this game out. :)",1,0.21142857142857138,Positive
374320,DARK SOULS™ III,"Using a cracked red eye orb is like having a hot, refreshing shower.  In prison.",-1,0.25,Positive
374320,DARK SOULS™ III,"It does too many same mistakes that Dark Souls 2 did. Throws a bunch of mobs and or multiple bosses at you in the boss fights, far too many times. Cheap ♥♥♥♥ like that doesnt make a game challenging in a fun way, its lazy and literally the easiest way to make a game 'hard'. Its like they forgot what made Demons Souls so good.  Then again they have used up all their ideas as it is and this is more or less a desperate attempt at trying to get that one last cash grab off the license.  The game can be fun, its largely well designed, the world is incredibly detailed and spooky, but the few things it does wrong are such major ♥♥♥♥ups that it turns the game into a frustrating mess. Demons Souls and Dark Souls 1 were challenging (we dont talk about DS2, its like the deus ex: invisible war of souls games) and yes they ♥♥♥♥♥♥ me off at times too when something was really tricky, but it was a good kind of a frustration, getting through the frustratingly hard part felt great.  DS3 really just leaves a ♥♥♥♥♥♥ taste in my mouth even after clearing a hard part, partially because I keep dying of stupid ♥♥♥♥♥♥♥t. Enemies can hit through walls, no matter how thick they are, lockon is erratic and has a mind of its own, enemies have massive hitboxes even when they are small dudes and they can bodyblock you in the many tight corners of the areas which naturally causes the camera to go crazy. Getting stuck and the camera preventing you from seeing anything, then dying. Yeah thats fun. Camera was always an issue, but in this game it somehow becomes a problem far too often. Its not an ocasional little annoyance, its a near constant thing no matter what camera setting you choose.  As for PvP, oh boy have they done goof'd, but everyone already knows that.  Invasions are extremely irritating this time around too. Its a constant bombardment of invasions from various kinds of spirits no matter where you are so basically you will only use the mememode right before you enter a boss room. Otherwise you will be invaded nonstop. Get rid of one invader, another one appears. There is supposed to be a cooldown for that ♥♥♥♥, but it sure as hell doesnt seem to be working.  It was never this common in the previous games which made invades actually kind of exciting. You never expected it and it was a surprise. Now its something that happens like clockwork whenever you use an ember. Its messed up. Theres no anticipation, no surprise to it. You just know that its going to happen very quickly after you use an ember, with a 100% certainty.  All in all its a 'good game' with some very big design flaws that they can never fix. Worth picking up from a sale, but if you spend 60shekels to this game, you will feel incredibly salty about your purchase soon after buying it.",-1,0.05133928571428572,Neutral
375330,Butsbal,"This game is very fun to play with friends and also very fun for streamers to play with their viewers. The game is very fast paced, easy for other people to join you, and entertaining overall. Would be great to see this game get more players.  I think the maps need to be made larger because right now the game is partially luck based.",1,0.10837797619047618,Positive
376570,WildStar,Very fun game. Dominion for the win! IGN Delwyn Zincghast. You can send me a friend request if you want for the steam achievement.,1,0.33,Positive
378120,Football Manager 2016,Too many injury lah... my defender is getting injury too much..its 4 now so i play the midfielder as a center back.. ♥♥♥♥ my lah... tang ina mo bobo!!!!!!!!!! i recommend this game because i can replace Louis van gall at manchester united.. thats all ♥♥♥♥♥,1,0.0,Neutral
381210,Dead by Daylight,"Can get repetitive, but still fun and worth the buy.",1,0.11666666666666665,Positive
383080,Sakura Clicker,It still needs an update so the damage numbers from savagely clicking dont cover the plot.,1,0.0,Neutral
383870,Firewatch,cool game  update: i beat the game,1,-0.15000000000000002,Negative
385400,Weapons Genius,This game would be great...if it worked :/  This game appears to be really fun but whenever the main features fail to work its not worth even looking at.  BUG LIST: Computer doesn't work Guns don't reload Guns don't fire Weld machine doesn't work .... and so on.  This game has potentional but only if the bloodly thing works.,-1,-0.18148148148148147,Negative
391160,The Deletion,"The Deletion is an excellent Indie platformer where you need to use your brain and patience to bypass the levels.  I will start with the pros then finishing with the cons:  Pros: This is a very good game that can be extremely addictive due to its endless puzzles! Crisp and smooth graphics with no lag. Fun extensive gameplay. Simple, smooth controls. It's worth the buck!  Cons: The music sounds like its from a cheap flashgame off the internet. I think that they should try and enhance the quality as it put me off at first. Start screen is a bit chunky. No achievements - This would be great to add as players love to try and achieve something.  All in all, The Deletion is a magnificent game. I'm just VERY picky about this selection of things, haha. I encourage you all to buy it as it is worth the price and I'm sure there are more future updates planned ahead.  ~Absent~",1,0.2770673076923077,Positive
39120,RIFT,Great Game easy and hard depends how you play...,1,0.13541666666666669,Positive
39140,FINAL FANTASY VII,This game is pure awesome. Play it.,1,0.2714285714285714,Positive
391540,Undertale,"One of the most unique games I've played in quite a while. The humor, personality, story, and eccentricity of the game combine to form an experience that's virtually unparalleled, and a ride that you won't forget.",1,0.15833333333333333,Positive
391540,Undertale,"It has a great story line, and Sound track :3",1,0.5666666666666668,Positive
39210,FINAL FANTASY XIV Online,"A great game that really gets you hooked. Slow to start off, but the more hours you put in, the more you unlock.",1,0.21666666666666667,Positive
394230,Battleborn,"While I do feel like they went a bit overboard trying to have completely separate multiplayer and singleplayer styles, I just can't dislike this game. The general style of the game is so intriguing, and the personalities of the characters are quite the step up from the cardboard I've seen in overwatch. If you're like me and can generally stay entertained by interesting visuals, witty dialogue, and a boatload of achievements that unlock CHARACTER LORE, get Battleborn.  I'd ESPECIALLY reccomend it if they end up adding more content later on. I know they've got 5 more characters planned for a DLC, but some more maps would be swanky (then again so far all I play is overgrowth).  ALSO especially if it goes on sale. 'course that's a rule of thumb by this point.",1,0.12812500000000002,Positive
394230,Battleborn,"This game is fun but it's NOT WORTH 50$ it should be 10$ all you get is a 5 hour campaign with a online game that takes atleast 5 minutes to find a match. also the game is so laggy for a good pc that can run games like gta5,gmod... with more than 120fps.",1,0.021428571428571415,Neutral
394230,Battleborn,Worth every penny especially if you get it discounted. In my opinion it's outshines overwatch consider how much content u get plus free content even if u don't want to buy the season pass. Another great game created by gearbox,1,0.2166666666666667,Positive
394510,HELLDIVERS™,Have a cup of libertea?,1,0.0,Neutral
400,Portal,A Must.,1,0.0,Neutral
400,Portal,Very very fun game.,1,-0.0050000000000000044,Neutral
4000,Garry's Mod,"Never have I ever found such a random game, that has games within games. You can never get bored with it. From the popular Trouble in Terrorist Town to the classic sandbox mode, it has everthing you possibly think of(including Slenderman and DayZ). When I first heard the name Garry's Mod, i unintentionally said 'What is that?' friends told me to go search up videos made using Gmod, and I instantly fell in love with it. If you are thinking of buying this game, don't hesitate. Buy it immediately. 5 out of 5",1,-0.021794871794871797,Neutral
4000,Garry's Mod,Probably one of the best games you can get!  Yes YOU SHOULD GET DIS GAME!!!!!!!!!!!!,1,0.0,Neutral
4000,Garry's Mod,i have been playing this for a long time and its probably time i wrote a review. this game is really fun with not just sandbox and messing around but with the workshop where theres all kinds of mods! you can even make your own mod as your most likely already know. this game is a mod so it does require half life 2 content but after you got that stuff your set. just trust me when i say this that this game is worth it!,1,0.06944444444444443,Neutral
405370,Sky Break,"TLDR: I love this game, not enough in the game to buy it, seem unfinished  Don’t get me wrong I love this game. I fell in love form the first few moments. The world proved to be immersive colourful playful. The first few moments of the game are the best part, you’re getting to feel your way around the world, finding out limits wondering what you can find and make. You feel that you are on an alien world due to the fantastic character and world design. However, about an hour or two in it falls in to the trap of being repetitive (now to me this is not a turn off I bought this game for this exact reason, I love the grind and exploration aspects, I’m just warning you if you’re not into that). Soon I found that the blatant lack of depth in the crafting system smacking me across the face (I’ll explain later). I thought to myself I’m willing to look past this. I found that I soon forgot about it as soon as i discovered a new island with a totally different biome and animals to fight and capture. But this faded quickly and my problem with the crafting emerged again. There is no need to craft anything past the extractor, I never found myself crafting anything past the first special ammo. Let’s skip forward to the last island. it was to the end of this game is where I got mad, I bought this game thinking it was complete as it recently came out of early access. Yet so much of it seemed... lacking, there was too much that seemed small and that needed expansion including the game length. It is because I cannot recommend this game. Because as much as i loved those small six hours I don’t think it’s worth it. If you want this game then wait, either for a sale or for the developers to expand on what is currently there.",-1,-0.016799187207350484,Neutral
405820,Turok,"Finally this N64 classic pc port gets the Night Dive Studio treatment.  Yes this game has not aged to well but to its advantage it a masterpiece if you compare it to any shity greenlight game.  8/10 Verdict: I am Turok!!!!!!!!!  Ps: In 1997 Turok would of received a rating of 9.2/10 on the N64 but because it is a re release than the rating has to be lower considering That other feature could of been added in game like better sound effect, less pop-up bugs and a better Fov for the gun's which would off made the experience more immersive.  But i would like to say thank you to Night Dive Studios for releasing this awesome game and hopefully Turok 2 and Turok Rage Wars are next on Steam",1,0.04166666666666666,Neutral
